id,namaResto,jenisResto,alamatResto,namaProduk,kadunganNutrisi (kal),hargaProduk,gambarProduk-src,coordinates
1010,"Peco Peco Sushi, Lippo Mall Sidoarjo",Jepang,"Lippo Mall Plaza, Lantai G Unit GF-25, Jl, Jati Raya, Sidoarjo Kota, Sidoarjo",Beef Mentai,417.0,145200.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.4467606, 112.6974225)"
1011,"Peco Peco Sushi, Lippo Mall Sidoarjo",Jepang,"Lippo Mall Plaza, Lantai G Unit GF-25, Jl, Jati Raya, Sidoarjo Kota, Sidoarjo",Salmon Scallop,355.0,151800.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.4467606, 112.6974225)"
1012,"Peco Peco Sushi, Lippo Mall Sidoarjo",Jepang,"Lippo Mall Plaza, Lantai G Unit GF-25, Jl, Jati Raya, Sidoarjo Kota, Sidoarjo",Hot Tuna,328.0,112200.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.4467606, 112.6974225)"
1013,"Peco Peco Sushi, Lippo Mall Sidoarjo",Jepang,"Lippo Mall Plaza, Lantai G Unit GF-25, Jl, Jati Raya, Sidoarjo Kota, Sidoarjo",Dynamite,307.0,112200.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.4467606, 112.6974225)"
1014,"Peco Peco Sushi, Lippo Mall Sidoarjo",Jepang,"Lippo Mall Plaza, Lantai G Unit GF-25, Jl, Jati Raya, Sidoarjo Kota, Sidoarjo",Salmon Nigiri,369.0,26400.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.4467606, 112.6974225)"
1015,"Peco Peco Sushi, Lippo Mall Sidoarjo",Jepang,"Lippo Mall Plaza, Lantai G Unit GF-25, Jl, Jati Raya, Sidoarjo Kota, Sidoarjo",Salmon Belly,402.0,33000.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.4467606, 112.6974225)"
1016,"Peco Peco Sushi, Lippo Mall Sidoarjo",Jepang,"Lippo Mall Plaza, Lantai G Unit GF-25, Jl, Jati Raya, Sidoarjo Kota, Sidoarjo",Salmon Aburi,353.0,29040.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.4467606, 112.6974225)"
1017,"Peco Peco Sushi, Lippo Mall Sidoarjo",Jepang,"Lippo Mall Plaza, Lantai G Unit GF-25, Jl, Jati Raya, Sidoarjo Kota, Sidoarjo",Salmon Cheese Aburi,450.0,39600.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.4467606, 112.6974225)"
1018,"Peco Peco Sushi, Lippo Mall Sidoarjo",Jepang,"Lippo Mall Plaza, Lantai G Unit GF-25, Jl, Jati Raya, Sidoarjo Kota, Sidoarjo",Salmon Mentai Aburi,372.0,39600.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.4467606, 112.6974225)"
1019,"Peco Peco Sushi, Lippo Mall Sidoarjo",Jepang,"Lippo Mall Plaza, Lantai G Unit GF-25, Jl, Jati Raya, Sidoarjo Kota, Sidoarjo",Tamago Nigiri,335.0,19800.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.4467606, 112.6974225)"
1020,"Peco Peco Sushi, Lippo Mall Sidoarjo",Jepang,"Lippo Mall Plaza, Lantai G Unit GF-25, Jl, Jati Raya, Sidoarjo Kota, Sidoarjo",Unagi Nigiri,336.0,39600.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.4467606, 112.6974225)"
1021,"Peco Peco Sushi, Lippo Mall Sidoarjo",Jepang,"Lippo Mall Plaza, Lantai G Unit GF-25, Jl, Jati Raya, Sidoarjo Kota, Sidoarjo",Kani Nigiri,421.0,19800.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.4467606, 112.6974225)"
1022,"Peco Peco Sushi, Lippo Mall Sidoarjo",Jepang,"Lippo Mall Plaza, Lantai G Unit GF-25, Jl, Jati Raya, Sidoarjo Kota, Sidoarjo",Salmon Volcano,370.0,39600.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.4467606, 112.6974225)"
1023,"Peco Peco Sushi, Lippo Mall Sidoarjo",Jepang,"Lippo Mall Plaza, Lantai G Unit GF-25, Jl, Jati Raya, Sidoarjo Kota, Sidoarjo",Salmon Dynamite,385.0,39600.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.4467606, 112.6974225)"
1024,"Peco Peco Sushi, Lippo Mall Sidoarjo",Jepang,"Lippo Mall Plaza, Lantai G Unit GF-25, Jl, Jati Raya, Sidoarjo Kota, Sidoarjo",Salmon Sashimi,420.0,63360.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.4467606, 112.6974225)"
1025,"Peco Peco Sushi, Lippo Mall Sidoarjo",Jepang,"Lippo Mall Plaza, Lantai G Unit GF-25, Jl, Jati Raya, Sidoarjo Kota, Sidoarjo",Tamagoyaki,348.0,39600.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.4467606, 112.6974225)"
1026,"Peco Peco Sushi, Lippo Mall Sidoarjo",Jepang,"Lippo Mall Plaza, Lantai G Unit GF-25, Jl, Jati Raya, Sidoarjo Kota, Sidoarjo",Tamago Kani,334.0,33000.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.4467606, 112.6974225)"
1027,"Peco Peco Sushi, Lippo Mall Sidoarjo",Jepang,"Lippo Mall Plaza, Lantai G Unit GF-25, Jl, Jati Raya, Sidoarjo Kota, Sidoarjo",Salmon Mayo Sandwich,377.0,46200.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.4467606, 112.6974225)"
1028,"Peco Peco Sushi, Lippo Mall Sidoarjo",Jepang,"Lippo Mall Plaza, Lantai G Unit GF-25, Jl, Jati Raya, Sidoarjo Kota, Sidoarjo",Salmon Cheese Sandwich,401.0,46200.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.4467606, 112.6974225)"
1029,"Peco Peco Sushi, Lippo Mall Sidoarjo",Jepang,"Lippo Mall Plaza, Lantai G Unit GF-25, Jl, Jati Raya, Sidoarjo Kota, Sidoarjo",Spicy Tuna Sandwich,354.0,39600.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.4467606, 112.6974225)"
1030,"Peco Peco Sushi, Lippo Mall Sidoarjo",Jepang,"Lippo Mall Plaza, Lantai G Unit GF-25, Jl, Jati Raya, Sidoarjo Kota, Sidoarjo",Hot Tuna Sandwich,391.0,46200.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.4467606, 112.6974225)"
1031,"Peco Peco Sushi, Lippo Mall Sidoarjo",Jepang,"Lippo Mall Plaza, Lantai G Unit GF-25, Jl, Jati Raya, Sidoarjo Kota, Sidoarjo",Agedashi Tofu,412.0,30360.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.4467606, 112.6974225)"
1032,"Peco Peco Sushi, Lippo Mall Sidoarjo",Jepang,"Lippo Mall Plaza, Lantai G Unit GF-25, Jl, Jati Raya, Sidoarjo Kota, Sidoarjo",Chawan Mushi,393.0,26400.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.4467606, 112.6974225)"
1033,"Peco Peco Sushi, Lippo Mall Sidoarjo",Jepang,"Lippo Mall Plaza, Lantai G Unit GF-25, Jl, Jati Raya, Sidoarjo Kota, Sidoarjo",Chuka Idako Salad,339.0,63360.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.4467606, 112.6974225)"
1034,"Peco Peco Sushi, Lippo Mall Sidoarjo",Jepang,"Lippo Mall Plaza, Lantai G Unit GF-25, Jl, Jati Raya, Sidoarjo Kota, Sidoarjo",Chuka Kurage Salad,423.0,46200.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.4467606, 112.6974225)"
1035,"Peco Peco Sushi, Lippo Mall Sidoarjo",Jepang,"Lippo Mall Plaza, Lantai G Unit GF-25, Jl, Jati Raya, Sidoarjo Kota, Sidoarjo",Chuka Wakame Salad,401.0,46200.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.4467606, 112.6974225)"
1036,"Peco Peco Sushi, Lippo Mall Sidoarjo",Jepang,"Lippo Mall Plaza, Lantai G Unit GF-25, Jl, Jati Raya, Sidoarjo Kota, Sidoarjo",Peco Salad,429.0,63360.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.4467606, 112.6974225)"
1037,"Peco Peco Sushi, Lippo Mall Sidoarjo",Jepang,"Lippo Mall Plaza, Lantai G Unit GF-25, Jl, Jati Raya, Sidoarjo Kota, Sidoarjo",Kanimayo Salad,339.0,33000.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.4467606, 112.6974225)"
1038,"Peco Peco Sushi, Lippo Mall Sidoarjo",Jepang,"Lippo Mall Plaza, Lantai G Unit GF-25, Jl, Jati Raya, Sidoarjo Kota, Sidoarjo",Salmon Skin Salad,320.0,48840.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.4467606, 112.6974225)"
1039,"Peco Peco Sushi, Lippo Mall Sidoarjo",Jepang,"Lippo Mall Plaza, Lantai G Unit GF-25, Jl, Jati Raya, Sidoarjo Kota, Sidoarjo",Salmon Skin Karaage,420.0,52800.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.4467606, 112.6974225)"
1040,"Peco Peco Sushi, Lippo Mall Sidoarjo",Jepang,"Lippo Mall Plaza, Lantai G Unit GF-25, Jl, Jati Raya, Sidoarjo Kota, Sidoarjo",Tuna Ball,439.0,33000.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.4467606, 112.6974225)"
1041,"Peco Peco Sushi, Lippo Mall Sidoarjo",Jepang,"Lippo Mall Plaza, Lantai G Unit GF-25, Jl, Jati Raya, Sidoarjo Kota, Sidoarjo",Salmon Ball,335.0,39600.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.4467606, 112.6974225)"
1042,"Peco Peco Sushi, Lippo Mall Sidoarjo",Jepang,"Lippo Mall Plaza, Lantai G Unit GF-25, Jl, Jati Raya, Sidoarjo Kota, Sidoarjo",Sakana Maki,313.0,33000.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.4467606, 112.6974225)"
1043,"Peco Peco Sushi, Lippo Mall Sidoarjo",Jepang,"Lippo Mall Plaza, Lantai G Unit GF-25, Jl, Jati Raya, Sidoarjo Kota, Sidoarjo",Miso Soup,435.0,13200.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.4467606, 112.6974225)"
1044,"Peco Peco Sushi, Lippo Mall Sidoarjo",Jepang,"Lippo Mall Plaza, Lantai G Unit GF-25, Jl, Jati Raya, Sidoarjo Kota, Sidoarjo",Gyoza,341.0,36960.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.4467606, 112.6974225)"
1045,"Peco Peco Sushi, Lippo Mall Sidoarjo",Jepang,"Lippo Mall Plaza, Lantai G Unit GF-25, Jl, Jati Raya, Sidoarjo Kota, Sidoarjo",Dragon Ball,334.0,33000.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.4467606, 112.6974225)"
1046,"Peco Peco Sushi, Lippo Mall Sidoarjo",Jepang,"Lippo Mall Plaza, Lantai G Unit GF-25, Jl, Jati Raya, Sidoarjo Kota, Sidoarjo",Gyu Garlic Butter Yakimeshi,416.0,92400.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.4467606, 112.6974225)"
1047,"Peco Peco Sushi, Lippo Mall Sidoarjo",Jepang,"Lippo Mall Plaza, Lantai G Unit GF-25, Jl, Jati Raya, Sidoarjo Kota, Sidoarjo",Beef Saikoro,439.0,105600.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.4467606, 112.6974225)"
1048,"Peco Peco Sushi, Lippo Mall Sidoarjo",Jepang,"Lippo Mall Plaza, Lantai G Unit GF-25, Jl, Jati Raya, Sidoarjo Kota, Sidoarjo",Chicken Katsu Curry,428.0,47520.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.4467606, 112.6974225)"
1049,"Peco Peco Sushi, Lippo Mall Sidoarjo",Jepang,"Lippo Mall Plaza, Lantai G Unit GF-25, Jl, Jati Raya, Sidoarjo Kota, Sidoarjo",Garlic Butter Yakimeshi,347.0,46200.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.4467606, 112.6974225)"
1050,"Peco Peco Sushi, Lippo Mall Sidoarjo",Jepang,"Lippo Mall Plaza, Lantai G Unit GF-25, Jl, Jati Raya, Sidoarjo Kota, Sidoarjo",Kani Kamameshi,316.0,132000.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.4467606, 112.6974225)"
1051,"Peco Peco Sushi, Lippo Mall Sidoarjo",Jepang,"Lippo Mall Plaza, Lantai G Unit GF-25, Jl, Jati Raya, Sidoarjo Kota, Sidoarjo",Gohan,368.0,7920.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.4467606, 112.6974225)"
1052,"Peco Peco Sushi, Lippo Mall Sidoarjo",Jepang,"Lippo Mall Plaza, Lantai G Unit GF-25, Jl, Jati Raya, Sidoarjo Kota, Sidoarjo",Chicken Karaage,424.0,46200.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.4467606, 112.6974225)"
1053,"Peco Peco Sushi, Lippo Mall Sidoarjo",Jepang,"Lippo Mall Plaza, Lantai G Unit GF-25, Jl, Jati Raya, Sidoarjo Kota, Sidoarjo",Chicken Katsu,360.0,39600.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.4467606, 112.6974225)"
1054,"Peco Peco Sushi, Lippo Mall Sidoarjo",Jepang,"Lippo Mall Plaza, Lantai G Unit GF-25, Jl, Jati Raya, Sidoarjo Kota, Sidoarjo",Chicken Teriyaki,335.0,46200.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.4467606, 112.6974225)"
1055,"Peco Peco Sushi, Lippo Mall Sidoarjo",Jepang,"Lippo Mall Plaza, Lantai G Unit GF-25, Jl, Jati Raya, Sidoarjo Kota, Sidoarjo",Dory Katsu,422.0,46200.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.4467606, 112.6974225)"
1056,"Peco Peco Sushi, Lippo Mall Sidoarjo",Jepang,"Lippo Mall Plaza, Lantai G Unit GF-25, Jl, Jati Raya, Sidoarjo Kota, Sidoarjo",Salmon Teriyaki,314.0,79200.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.4467606, 112.6974225)"
1057,"Peco Peco Sushi, Lippo Mall Sidoarjo",Jepang,"Lippo Mall Plaza, Lantai G Unit GF-25, Jl, Jati Raya, Sidoarjo Kota, Sidoarjo",Salmon Mentaiyaki,383.0,92400.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.4467606, 112.6974225)"
1058,"Peco Peco Sushi, Lippo Mall Sidoarjo",Jepang,"Lippo Mall Plaza, Lantai G Unit GF-25, Jl, Jati Raya, Sidoarjo Kota, Sidoarjo",Chicken Katsu Bento,300.0,52800.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.4467606, 112.6974225)"
1059,"Peco Peco Sushi, Lippo Mall Sidoarjo",Jepang,"Lippo Mall Plaza, Lantai G Unit GF-25, Jl, Jati Raya, Sidoarjo Kota, Sidoarjo",Chicken Teriyaki Bento,446.0,59400.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.4467606, 112.6974225)"
1060,"Peco Peco Sushi, Lippo Mall Sidoarjo",Jepang,"Lippo Mall Plaza, Lantai G Unit GF-25, Jl, Jati Raya, Sidoarjo Kota, Sidoarjo",Chicken Karaage Bento,390.0,59400.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.4467606, 112.6974225)"
1061,"Peco Peco Sushi, Lippo Mall Sidoarjo",Jepang,"Lippo Mall Plaza, Lantai G Unit GF-25, Jl, Jati Raya, Sidoarjo Kota, Sidoarjo",Dory Katsu Bento,445.0,59400.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.4467606, 112.6974225)"
1062,"Peco Peco Sushi, Lippo Mall Sidoarjo",Jepang,"Lippo Mall Plaza, Lantai G Unit GF-25, Jl, Jati Raya, Sidoarjo Kota, Sidoarjo",Salmon Teriyaki Bento,404.0,85800.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.4467606, 112.6974225)"
1063,"Peco Peco Sushi, Lippo Mall Sidoarjo",Jepang,"Lippo Mall Plaza, Lantai G Unit GF-25, Jl, Jati Raya, Sidoarjo Kota, Sidoarjo",Chicken Katsu Bento Kids,377.0,46200.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.4467606, 112.6974225)"
1064,"Peco Peco Sushi, Lippo Mall Sidoarjo",Jepang,"Lippo Mall Plaza, Lantai G Unit GF-25, Jl, Jati Raya, Sidoarjo Kota, Sidoarjo",Chicken Teriyaki Bento Kids,397.0,52800.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.4467606, 112.6974225)"
1065,"Peco Peco Sushi, Lippo Mall Sidoarjo",Jepang,"Lippo Mall Plaza, Lantai G Unit GF-25, Jl, Jati Raya, Sidoarjo Kota, Sidoarjo",Chicken Karaage Bento Kids,337.0,59400.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.4467606, 112.6974225)"
1066,"Peco Peco Sushi, Lippo Mall Sidoarjo",Jepang,"Lippo Mall Plaza, Lantai G Unit GF-25, Jl, Jati Raya, Sidoarjo Kota, Sidoarjo",Dory Katsu Bento Kids,428.0,59400.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.4467606, 112.6974225)"
1067,"Peco Peco Sushi, Lippo Mall Sidoarjo",Jepang,"Lippo Mall Plaza, Lantai G Unit GF-25, Jl, Jati Raya, Sidoarjo Kota, Sidoarjo",Saikoro Bento,352.0,112200.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.4467606, 112.6974225)"
1068,"Peco Peco Sushi, Lippo Mall Sidoarjo",Jepang,"Lippo Mall Plaza, Lantai G Unit GF-25, Jl, Jati Raya, Sidoarjo Kota, Sidoarjo",Chicken Katsudon,412.0,46200.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.4467606, 112.6974225)"
1069,"Peco Peco Sushi, Lippo Mall Sidoarjo",Jepang,"Lippo Mall Plaza, Lantai G Unit GF-25, Jl, Jati Raya, Sidoarjo Kota, Sidoarjo",Chicken Teriyaki Don,404.0,46200.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.4467606, 112.6974225)"
1070,"Peco Peco Sushi, Lippo Mall Sidoarjo",Jepang,"Lippo Mall Plaza, Lantai G Unit GF-25, Jl, Jati Raya, Sidoarjo Kota, Sidoarjo",Gyudon,302.0,66000.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.4467606, 112.6974225)"
1071,"Peco Peco Sushi, Lippo Mall Sidoarjo",Jepang,"Lippo Mall Plaza, Lantai G Unit GF-25, Jl, Jati Raya, Sidoarjo Kota, Sidoarjo",Unagi Don,424.0,105600.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.4467606, 112.6974225)"
1072,"Peco Peco Sushi, Lippo Mall Sidoarjo",Jepang,"Lippo Mall Plaza, Lantai G Unit GF-25, Jl, Jati Raya, Sidoarjo Kota, Sidoarjo",Matcha Ice Cream,398.0,23760.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.4467606, 112.6974225)"
1073,"Peco Peco Sushi, Lippo Mall Sidoarjo",Jepang,"Lippo Mall Plaza, Lantai G Unit GF-25, Jl, Jati Raya, Sidoarjo Kota, Sidoarjo",Caramel Pudding,304.0,23760.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.4467606, 112.6974225)"
1074,"Peco Peco Sushi, Lippo Mall Sidoarjo",Jepang,"Lippo Mall Plaza, Lantai G Unit GF-25, Jl, Jati Raya, Sidoarjo Kota, Sidoarjo",Nabeyaki Udon,419.0,66000.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.4467606, 112.6974225)"
1075,"Peco Peco Sushi, Lippo Mall Sidoarjo",Jepang,"Lippo Mall Plaza, Lantai G Unit GF-25, Jl, Jati Raya, Sidoarjo Kota, Sidoarjo",Yaki Udon,368.0,66000.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.4467606, 112.6974225)"
1076,"Peco Peco Sushi, Lippo Mall Sidoarjo",Jepang,"Lippo Mall Plaza, Lantai G Unit GF-25, Jl, Jati Raya, Sidoarjo Kota, Sidoarjo",Yaki Soba,224.0,59400.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.4467606, 112.6974225)"
1077,"Peco Peco Sushi, Lippo Mall Sidoarjo",Jepang,"Lippo Mall Plaza, Lantai G Unit GF-25, Jl, Jati Raya, Sidoarjo Kota, Sidoarjo",Mineral Water,0.0,9240.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.4467606, 112.6974225)"
1078,"Peco Peco Sushi, Lippo Mall Sidoarjo",Jepang,"Lippo Mall Plaza, Lantai G Unit GF-25, Jl, Jati Raya, Sidoarjo Kota, Sidoarjo",Ocha Hot (Refill),147.0,13200.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.4467606, 112.6974225)"
1079,"Peco Peco Sushi, Lippo Mall Sidoarjo",Jepang,"Lippo Mall Plaza, Lantai G Unit GF-25, Jl, Jati Raya, Sidoarjo Kota, Sidoarjo",Ocha Cold (Refill),139.0,13200.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.4467606, 112.6974225)"
1080,"Peco Peco Sushi, Lippo Mall Sidoarjo",Jepang,"Lippo Mall Plaza, Lantai G Unit GF-25, Jl, Jati Raya, Sidoarjo Kota, Sidoarjo",Ice Tea,148.0,15840.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.4467606, 112.6974225)"
1081,"Peco Peco Sushi, Lippo Mall Sidoarjo",Jepang,"Lippo Mall Plaza, Lantai G Unit GF-25, Jl, Jati Raya, Sidoarjo Kota, Sidoarjo",Lemon Tea,169.0,19800.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.4467606, 112.6974225)"
1082,"Peco Peco Sushi, Lippo Mall Sidoarjo",Jepang,"Lippo Mall Plaza, Lantai G Unit GF-25, Jl, Jati Raya, Sidoarjo Kota, Sidoarjo",Lychee Ocha,162.0,26400.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","(-7.4467606, 112.6974225)"
