id,namaResto,jenisResto,alamatResto,namaProduk,hargaProduk,gambarProduk-src
96,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",Iga Domba Panggang,68000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
97,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",Paket Hemat Nasi Domba,44200,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
98,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",Sop Domba,42500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
99,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",Pisang goreng Loco,23800,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
100,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",Pisang Cokelat keju,27200,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
101,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",Extra Mayonais,10000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
102,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",Nasi Kebuli,20000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
103,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",Nasi Putih,7000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
104,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",Krupuk Putih,4000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
105,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",Paket Hemat Pisang Domba Panggang Africa,46800,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
106,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",Kari Domba (Lumb Curry),42500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
107,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",Nasi goreng Domba Panggang,42500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
108,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",Mie Goreng Domba Panggang,38300,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
109,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",Mie Rebus Domba Panggang,35000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
110,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",Extra Sambal Khas Domba Africa Haji Malik,10000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
111,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",Extra Bombay Panggang,10000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
112,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",2 Porsi Promo Bubur Domba Panggang Kuah Maraq,50000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
113,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",NASI KEBULI DOMBA PANGGANG ALA AFRICA,60000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
114,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",NASI KEBULI AYAM (Potongan 4),45000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
115,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",Nasi Goreng Domba Panggang,50000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
116,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",NASI GORENG SPECIAL,32500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
117,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",NASI GORENG BALACAN,32500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
118,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",NASI GORENG AYAM,25000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
119,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",NASI GORENG SEAFOOD,37500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
120,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",NASI GORENG HONGKONG,32500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
121,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",BAKMI GORENG DOMBA PANGGANG,43000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
122,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",Bakmi Capcay Ayam,33000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
123,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",BAKMIE GORENG AYAM,25000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
124,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",BAKMIE GORENG SEAFOOD,37500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
125,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",BAKMIE GORENG SPECIAL,32500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
126,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",CAP CAY AYAM,37500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
127,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",CAP CAY POLOS (VEGETARIAN),32500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
128,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",KANGKUNG CAH BAWANG PUTIH,25000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
129,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",KANGKUNG BUMBU BALACAN,25000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
130,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",BUNCIS CAH BAWANG PUTIH,25000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
131,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",BUNCIS CAH AYAM,32500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
132,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",BROCOLI CAH AYAM,37500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
133,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",BROCOLI CAH SEAFOOD,37500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
134,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",BROCOLI CAH BAWANG PUTIH,32500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
135,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",CAP CAY SEAFOOD,37500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
136,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",KANGKUNG CAH AYAM,25000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
137,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",KANGKUNG SEAFOOD,32500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
138,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",BUNCIS CAH SEAFOOD,32500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
139,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",AYAM GORENG DADA,23000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
140,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",AYAM GORENG PAHA,23000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
141,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",TAHU GORENG,5000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
142,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",TEMPE GORENG,5000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
143,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",KOL GORENG,5000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
144,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",KERUPUK PUTIH,4000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
145,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",NASI PUTIH,7000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
146,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",AYAM ASAM MANIS,43750,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
147,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",AYAM RICA RICA,43750,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
148,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",AYAM MENTEGA,43750,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
149,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",AYAM LADA GARAM,43750,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
150,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",AYAM GORENG TEPUNG,43750,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
151,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",AYAM LADA HITAM,43750,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
152,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",CUMI LADA HITAM,50000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
153,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",CUMI ASAM MANIS,50000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
154,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",CUMI RICA RICA,50000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
155,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",CUMI MENTEGA,50000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
156,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",CUMI LADA GARAM,50000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
157,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",CUMI GORENG TEPUNG,50000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
158,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",NASI PUTIH,7000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
159,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",KERUPUK,4000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
160,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",PU YUNG HAI,37500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
161,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",ONIONRING,25000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
162,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",Es Lemon Tea,17000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
163,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",Es Jeruk Peras,17000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
164,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",Es Timun Serut,20000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
165,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",Es Jeruk Nipis,17000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
166,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",Ades 600ml,6500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
167,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",Fresh Tea,6500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
168,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",Es Teh Manis,6000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
169,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",Teh Manis Hgt,5000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
170,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",Es Teh Tawar,5000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
171,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",Teh Tawar Hgt/pns,4000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
172,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",Jus Tomat,17000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
173,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",Jus Timun,17000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
174,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",Mix Juice,17000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
175,Sate Domba Africa Haji Malik,Sate,"Jl. Prof Dr Satrio No. 284, Setiabudi, Jakarta",Jus Wortel,17000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
176,"Gado - Gado Boplo, Casablanca",Aneka nasi,"Jl. Prof Dr Satrio No. 289, Karet, Jakarta",Gado - Gado,49335,https://i.gojekapi.com/darkroom/gofood-indonesia/v2/images/uploads/11e4806a-93c1-4116-bf2a-a5e71873b643_a8209ed5-9dab-4d96-9b4d-3fd43ed8fd10_file20190815-18867-1y85u39.jpeg?auto=format
177,"Gado - Gado Boplo, Casablanca",Aneka nasi,"Jl. Prof Dr Satrio No. 289, Karet, Jakarta",Gado - Gado Lontong,51865,https://i.gojekapi.com/darkroom/gofood-indonesia/v2/images/uploads/0b5467b6-aa79-4690-9b8b-5e3e09191bd5_master-menu-item-image_1597579083169.jpg?auto=format
178,"Gado - Gado Boplo, Casablanca",Aneka nasi,"Jl. Prof Dr Satrio No. 289, Karet, Jakarta",Ketoprak,49335,https://i.gojekapi.com/darkroom/gofood-indonesia/v2/images/uploads/2a6e08a4-427c-4cd2-92ea-012d84c7e0da_8b47e054-1259-4f86-9b8a-93091ac4ebbb_master-menu-item-image_1582866434651.jpg?auto=format
179,"Gado - Gado Boplo, Casablanca",Aneka nasi,"Jl. Prof Dr Satrio No. 289, Karet, Jakarta",Ketoprak Lontong,51865,https://i.gojekapi.com/darkroom/gofood-indonesia/v2/images/uploads/b9e317fd-6060-42f9-a19a-4f646f20ddf5_master-menu-item-image_1597579095427.jpg?auto=format
180,"Gado - Gado Boplo, Casablanca",Aneka nasi,"Jl. Prof Dr Satrio No. 289, Karet, Jakarta",Karedok,49335,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
181,"Gado - Gado Boplo, Casablanca",Aneka nasi,"Jl. Prof Dr Satrio No. 289, Karet, Jakarta",Karedok Lontong,51865,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
182,"Gado - Gado Boplo, Casablanca",Aneka nasi,"Jl. Prof Dr Satrio No. 289, Karet, Jakarta",Tahu Telur,50600,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
183,"Gado - Gado Boplo, Casablanca",Aneka nasi,"Jl. Prof Dr Satrio No. 289, Karet, Jakarta",Asinan Sayur,50600,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
184,"Gado - Gado Boplo, Casablanca",Aneka nasi,"Jl. Prof Dr Satrio No. 289, Karet, Jakarta",Rujak Juhi,53130,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
185,"Gado - Gado Boplo, Casablanca",Aneka nasi,"Jl. Prof Dr Satrio No. 289, Karet, Jakarta",Lontong Sayur,37950,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
186,"Gado - Gado Boplo, Casablanca",Aneka nasi,"Jl. Prof Dr Satrio No. 289, Karet, Jakarta",Lontong Sayur Telur,46805,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
187,"Gado - Gado Boplo, Casablanca",Aneka nasi,"Jl. Prof Dr Satrio No. 289, Karet, Jakarta",Lontong Sayur Ayam,58190,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
188,"Gado - Gado Boplo, Casablanca",Aneka nasi,"Jl. Prof Dr Satrio No. 289, Karet, Jakarta",Lontong Sayur Daging,58190,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
189,"Gado - Gado Boplo, Casablanca",Aneka nasi,"Jl. Prof Dr Satrio No. 289, Karet, Jakarta",Lontong Sayur Komplit,78430,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
190,"Gado - Gado Boplo, Casablanca",Aneka nasi,"Jl. Prof Dr Satrio No. 289, Karet, Jakarta",Lontong Cap Gomeh,78430,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
191,"Gado - Gado Boplo, Casablanca",Aneka nasi,"Jl. Prof Dr Satrio No. 289, Karet, Jakarta",Rujak Buah,41745,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
192,"Gado - Gado Boplo, Casablanca",Aneka nasi,"Jl. Prof Dr Satrio No. 289, Karet, Jakarta",Nasi Timbel Ikan Mas/Ayam,58190,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
193,"Gado - Gado Boplo, Casablanca",Aneka nasi,"Jl. Prof Dr Satrio No. 289, Karet, Jakarta",Nasi Timbel Daging,58190,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
194,"Gado - Gado Boplo, Casablanca",Aneka nasi,"Jl. Prof Dr Satrio No. 289, Karet, Jakarta",Nasi Timbel Komplit,78430,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
195,"Gado - Gado Boplo, Casablanca",Aneka nasi,"Jl. Prof Dr Satrio No. 289, Karet, Jakarta",Nasi Rames,37950,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
196,"Gado - Gado Boplo, Casablanca",Aneka nasi,"Jl. Prof Dr Satrio No. 289, Karet, Jakarta",Nasi Rames Telor,46805,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
197,"Gado - Gado Boplo, Casablanca",Aneka nasi,"Jl. Prof Dr Satrio No. 289, Karet, Jakarta",Nasi Rames Ayam,58190,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
